258,1467884641
265,1467884881
262,1467885127
240,1467885361
195,1467885601
221,1467885841
227,1467886087
180,1467886321
181,1467886561
182,1467886802
175,1467887041
160,1467887281
180,1467887521
204,1467887762
198,1467888001
237,1467888241
246,1467888481
276,1467888721
277,1467888967
277,1467889201
259,1467889442
266,1467889681
274,1467889921
281,1467890162
307,1467890338
307,1467890401
343,1467890641
387,1467890882
409,1467891121
416,1467891361
380,1467891601
369,1467891842
397,1467892081
361,1467892321
413,1467892561
378,1467892801
403,1467893042
370,1467893281
402,1467893521
428,1467893761
375,1467894007
404,1467894241
389,1467894481
381,1467894721
367,1467894961
362,1467895201
318,1467895442
320,1467895681
344,1467895921
361,1467896162
342,1467896401
322,1467896641
323,1467896881
339,1467897121
349,1467897362
362,1467897601
313,1467897841
310,1467898082
311,1467898321
297,1467898561
323,1467898801
318,1467899042
310,1467899281
324,1467899527
325,1467899761
337,1467900001
345,1467900241
369,1467900481
410,1467900722
445,1467900961
420,1467901202
439,1467901441
457,1467901681
457,1467901716
457,1467901833
478,1467901907
478,1467901921
478,1467901932
647,1467902567
649,1467902641
687,1467902887
696,1467903127
717,1467903361
622,1467903601
649,1467903842
689,1467904081
732,1467904281
732,1467904321
734,1467904561
677,1467904802
759,1467905041
772,1467905281
752,1467905521
759,1467905762
753,1467906001
748,1467906247
711,1467906481
627,1467906721
616,1467906961
624,1467907202
579,1467907441
565,1467907681
661,1467907921
625,1467908162
644,1467908401
641,1467908641
633,1467908881
605,1467909121
632,1467909362
500,1467911283
523,1467911522
504,1467911763
500,1467912006
484,1467912243
465,1467912482
412,1467912724
308,1467913208
313,1467913444
290,1467913684
287,1467913923
210,1467917521
256,1467917762
210,1467918002
238,1467918241
244,1467918481
254,1467918721
254,1467918961
272,1467919202
349,1467919441
349,1467919682
337,1467919921
368,1467920163
368,1467920401
324,1467920642
326,1467920881
305,1467921121
299,1467921362
265,1467921601
235,1467921842
252,1467922081
243,1467922321
215,1467922562
221,1467922801
246,1467923042
218,1467923281
199,1467923521
180,1467923762
157,1467924001
158,1467924242
160,1467924481
133,1467924722
129,1467924961
92,1467925201
100,1467925442
122,1467925681
105,1467925921
111,1467926162
115,1467926401
98,1467926641
100,1467926882
74,1467927121
55,1467927361
55,1467927602
29,1467927841
31,1467928081
26,1467928322
26,1467928561
26,1467928802
0,1467929041
0,1467929282
0,1467929521
0,1467929761
0,1467930002
0,1467930241
0,1467930481
0,1467930722
5,1467930961
5,1467931201
5,1467931442
0,1467931681
5,1467931922
0,1467932161
5,1467932401
0,1467932642
0,1467932881
0,1467933121
0,1467933362
0,1467933601
0,1467933841
0,1467934082
0,1467934321
0,1467934562
0,1467934801
0,1467935041
0,1467935282
0,1467935521
0,1467935761
0,1467936003
0,1467936241
0,1467936481
717,1467996242
777,1467996481
870,1467996722
842,1467996961
819,1467997202
835,1467997441
884,1467997682
901,1467997921
751,1467998162
720,1467998401
686,1467998642
607,1467998881
594,1467999121
652,1467999362
738,1467999601
886,1467999842
887,1468000081
929,1468000322
887,1468000561
916,1468000802
903,1468001041
837,1468001281
837,1468001522
845,1468001761
831,1468002003
849,1468002241
826,1468002481
769,1468002722
759,1468002962
637,1468003201
682,1468003442
528,1468003681
487,1468003921
460,1468004162
449,1468004401
419,1468004642
457,1468004881
466,1468005121
476,1468005362
507,1468005601
531,1468005842
500,1468006081
486,1468006321
501,1468006562
503,1468006801
480,1468007042
405,1468007281
404,1468007522
386,1468007762
359,1468008001
275,1468008242
302,1468008481
299,1468008721
298,1468008961
317,1468009202
328,1468009441
257,1468009682
205,1468009921
218,1468010162
225,1468010401
184,1468010642
182,1468010881
182,1468011121
151,1468011362
172,1468011602
164,1468011842
157,1468012081
159,1468012322
167,1468012561
150,1468012801
137,1468013042
104,1468013281
49,1468013522
55,1468013761
40,1468014002
40,1468014241
54,1468014481
58,1468014722
50,1468014961
55,1468015202
12,1468015441
12,1468015681
7,1468015922
12,1468016161
7,1468016401
7,1468016644
7,1468016881
0,1468017122
0,1468017361
0,1468017602
0,1468017841
0,1468018082
0,1468018321
0,1468018561
0,1468018802
0,1468019041
0,1468019282
0,1468019521
0,1468019762
0,1468020001
0,1468020241
0,1468020482
0,1468020721
0,1468020961
0,1468021202
0,1468021441
0,1468021681
0,1468021922
0,1468022161
0,1468022402
0,1468022641
0,1468022881
0,1468023121
0,1468023361
0,1468023602
0,1468023841
0,1468024081
0,1468024322
0,1468024561
0,1468024802
0,1468025041
0,1468025281
0,1468025522
0,1468025761
0,1468026002
0,1468026241
0,1468026481
0,1468026721
0,1468026961
0,1468027202
0,1468027441
0,1468027681
0,1468027922
0,1468028161
0,1468028401
0,1468028642
0,1468028881
0,1468029121
0,1468029362
0,1468029601
0,1468029841
0,1468030082
0,1468030321
0,1468030562
0,1468030801
361,1468058406
374,1468058641
402,1468058882
397,1468059121
407,1468059362
385,1468059601
372,1468059841
374,1468060082
387,1468060321
485,1468060561
521,1468060801
538,1468061041
563,1468061282
497,1468061521
473,1468061762
590,1468062001
689,1468062241
729,1468062482
704,1468062721
779,1468062962
795,1468063201
727,1468063442
737,1468063681
727,1468063922
664,1468064162
661,1468064402
491,1468064641
448,1468064882
452,1468065121
402,1468065362
396,1468065601
408,1468065841
375,1468066082
353,1468066321
332,1468066562
295,1468066801
338,1468067042
351,1468067281
339,1468067522
351,1468067761
344,1468068002
325,1468068241
374,1468068482
377,1468068721
367,1468068962
304,1468069201
303,1468069442
318,1468069682
372,1468069922
363,1468070163
356,1468070401
344,1468070642
307,1468070881
305,1468071122
333,1468071361
365,1468071601
393,1468071842
369,1468072082
324,1468072321
329,1468072561
273,1468072802
277,1468073042
215,1468094408
223,1468094642
239,1468094881
249,1468095122
267,1468095362
272,1468095602
259,1468095841
291,1468096081
250,1468099441
183,1468100402
163,1468100641
160,1468100881
124,1468101122
124,1468101361
124,1468101601
485,1468172641
463,1468172882
397,1468173121
346,1468173362
330,1468173601
330,1468173842
298,1468174081
315,1468174322
314,1468174561
367,1468174802
360,1468175041
362,1468175282
347,1468175522
350,1468175761
342,1468176002
361,1468176241
335,1468176482
326,1468176721
307,1468176962
287,1468177201
220,1468177442
227,1468177681
265,1468177921
286,1468178162
282,1468178401
294,1468178642
288,1468178882
288,1468179121
282,1468179362
295,1468179601
305,1468179842
292,1468180082
267,1468180321
243,1468180561
193,1468180802
135,1468181041
132,1468181282
175,1468181522
176,1468181761
115,1468182002
116,1468182241
97,1468182482
135,1468182724
135,1468182961
205,1468183203
172,1468183441
152,1468183683
117,1468183922
88,1468184161
61,1468184402
61,1468184641
58,1468184882
86,1468185121
76,1468185363
81,1468185602
91,1468185842
123,1468186081
193,1468186324
205,1468186562
198,1468186801
176,1468187042
150,1468187282
111,1468187521
148,1468187762
126,1468188001
11,1468188243
17,1468188481
21,1468188723
21,1468188961
11,1468189202
11,1468189441
11,1468189681
0,1468189922
347,1468222801
422,1468223041
437,1468223281
418,1468223521
415,1468223762
374,1468224001
434,1468224246
445,1468224481
402,1468224721
399,1468224961
402,1468225201
365,1468225441
324,1468225682
304,1468225921
335,1468226166
331,1468226401
356,1468226641
321,1468226881
319,1468227122
322,1468227361
327,1468227601
313,1468227841
291,1468228081
269,1468228321
262,1468228561
235,1468228801
261,1468229041
242,1468229282
231,1468229521
273,1468229762
283,1468230001
222,1468230247
206,1468230481
200,1468230721
212,1468230962
228,1468231201
228,1468231441
260,1468231681
264,1468231921
275,1468232161
269,1468232401
237,1468232642
239,1468232881
193,1468233121
221,1468233361
250,1468233602
236,1468233841
246,1468234081
241,1468234321
284,1468234561
266,1468234802
270,1468235041
285,1468235281
295,1468235521
310,1468235762
342,1468236001
386,1468236241
393,1468236481
373,1468236721
342,1468236962
322,1468237206
312,1468237441
338,1468237687
340,1468237921
337,1468238161
285,1468238402
322,1468238641
338,1468238886
339,1468239121
343,1468239361
364,1468239602
411,1468239841
445,1468240081
453,1468240321
455,1468240561
443,1468240801
472,1468241041
480,1468241281
458,1468241521
480,1468241762
462,1468242001
401,1468242241
365,1468242481
328,1468242722
358,1468242961
363,1468243201
352,1468243441
316,1468243681
265,1468243922
282,1468244161
278,1468244401
246,1468244647
222,1468244881
259,1468245121
267,1468245361
317,1468245602
374,1468245841
420,1468246081
468,1468246321
519,1468246561
578,1468246801
575,1468247046
613,1468247281
605,1468247521
616,1468247762
588,1468248001
590,1468248241
596,1468248486
659,1468248722
696,1468248966
670,1468249207
652,1468249441
669,1468249681
677,1468249921
710,1468250161
706,1468250401
779,1468250642
780,1468250881
788,1468251121
814,1468251361
740,1468251602
730,1468251841
740,1468252081
754,1468252326
788,1468252562
759,1468252801
775,1468253041
817,1468253281
1414,1468272968
1421,1468273202
1325,1468273441
1259,1468273682
1212,1468273922
1162,1468274161
778,1468274401
0,1468274642
0,1468274881
0,1468275122
0,1468275361
0,1468275602
8,1468275841
8,1468276081
8,1468276322
8,1468276562
8,1468276801
8,1468277041
8,1468277282
8,1468277521
8,1468277761
8,1468278002
8,1468278241
8,1468278481
8,1468278722
8,1468278961
8,1468279201
0,1468279442
0,1468279681
0,1468279922
0,1468280161
0,1468280401
0,1468280642
0,1468280881
0,1468281122
0,1468281361
0,1468281601
0,1468281842
0,1468282081
0,1468282321
0,1468282562
0,1468282801
0,1468283041
0,1468283282
0,1468283521
0,1468283761
0,1468284002
0,1468284241
0,1468284481
0,1468284722
0,1468284961
0,1468285201
0,1468285442
0,1468285681
402,1468308722
377,1468308961
361,1468309201
354,1468309442
359,1468309681
386,1468309921
371,1468310161
347,1468310402
358,1468310641
355,1468310881
300,1468311121
326,1468311362
347,1468311601
347,1468311842
302,1468312081
287,1468312321
278,1468312562
298,1468312801
302,1468313041
284,1468313281
297,1468313522
318,1468313761
328,1468314001
301,1468314241
360,1468314482
387,1468314721
406,1468314961
433,1468315202
365,1468315441
366,1468315681
422,1468315921
430,1468316167
418,1468316401
356,1468316647
315,1468316887
368,1468317121
332,1468317361
338,1468317601
338,1468317842
305,1468318081
315,1468318321
311,1468318562
333,1468318801
303,1468319042
282,1468319281
353,1468319521
367,1468319761
326,1468320001
244,1468320241
203,1468320481
212,1468320727
208,1468320961
219,1468321202
202,1468321441
214,1468321681
159,1468321922
159,1468322161
158,1468322401
171,1468322647
171,1468322881
137,1468323121
151,1468323361
151,1468323602
125,1468323841
132,1468324081
127,1468324322
128,1468324561
135,1468324801
93,1468325042
98,1468325281
115,1468325522
114,1468325761
126,1468326001
132,1468326242
117,1468326481
98,1468326721
80,1468326961
95,1468327201
99,1468327447
93,1468327681
81,1468327921
95,1468328162
89,1468328403
79,1468328641
103,1468328881
104,1468329121
104,1468329362
113,1468329606
115,1468329841
118,1468330082
118,1468330321
135,1468330562
127,1468330801
113,1468331041
111,1468331281
80,1468331521
103,1468331762
112,1468332006
114,1468332241
141,1468332482
167,1468332721
202,1468332961
234,1468333202
253,1468333441
240,1468333681
290,1468333921
307,1468334161
332,1468334402
345,1468334641
300,1468334886
328,1468335122
390,1468335361
332,1468335601
386,1468335841
394,1468336082
424,1468336321
426,1468336561
410,1468336801
374,1468337042
380,1468337281
354,1468337521
375,1468337761
377,1468338002
395,1468338241
416,1468338481
418,1468338721
400,1468338962
359,1468339201
292,1468339442
212,1468348801
218,1468349042
243,1468349281
211,1468349521
189,1468349762
187,1468350001
212,1468350242
211,1468350481
230,1468350722
225,1468350961
219,1468351202
220,1468351441
213,1468351681
201,1468351922
188,1468352161
214,1468352401
235,1468352642
227,1468352881
205,1468353121
236,1468353362
250,1468353601
248,1468353842
230,1468354081
272,1468354322
274,1468354561
253,1468354801
225,1468355042
205,1468355281
188,1468355522
156,1468355762
112,1468356001
112,1468356242
111,1468356481
119,1468356721
120,1468356962
44,1468357201
20,1468357442
20,1468357681
38,1468357922
39,1468358162
56,1468358402
66,1468358642
89,1468358881
68,1468359121
58,1468359362
44,1468359602
38,1468359841
49,1468360082
57,1468360322
57,1468360561
312,1468394641
303,1468394881
270,1468395127
270,1468395361
249,1468395601
263,1468395842
281,1468396081
247,1468396321
248,1468396562
263,1468396801
254,1468397041
268,1468397281
302,1468397521
303,1468397762
346,1468398001
333,1468398241
363,1468398481
324,1468398722
331,1468398961
318,1468399201
335,1468399441
343,1468399681
349,1468399922
336,1468400161
308,1468400401
276,1468400641
277,1468400881
290,1468401122
282,1468401361
276,1468401601
286,1468401841
286,1468402081
293,1468402322
290,1468402561
292,1468402801
307,1468403041
330,1468403286
283,1468403522
255,1468403766
242,1468404001
217,1468404241
228,1468404481
202,1468404722
203,1468404961
217,1468405202
207,1468405441
226,1468405681
244,1468405927
250,1468406161
246,1468406401
254,1468406641
262,1468406881
274,1468407121
271,1468407361
276,1468407601
304,1468407841
279,1468408081
293,1468408321
345,1468408561
352,1468408806
335,1468409042
380,1468409281
378,1468409521
400,1468409761
445,1468410001
321,1468410242
355,1468410481
340,1468410721
346,1468410961
329,1468411201
325,1468411447
300,1468411681
303,1468411921
287,1468412162
311,1468412401
206,1468412641
234,1468412881
225,1468413121
200,1468413362
234,1468413601
234,1468413841
218,1468414081
187,1468414321
216,1468414562
193,1468414801
193,1468415041
180,1468415282
250,1468415522
331,1468415766
333,1468416006
334,1468416241
334,1468416481
355,1468416722
325,1468416961
325,1468417202
265,1468417441
306,1468417681
308,1468417921
322,1468418162
221,1468418401
221,1468418641
291,1468418887
235,1468419121
208,1468419362
214,1468436936
168,1468437362
202,1468437601
205,1468437842
180,1468438081
199,1468438322
219,1468438561
201,1468438802
210,1468439041
206,1468439282
219,1468439521
219,1468439762
191,1468440001
127,1468440242
125,1468440482
125,1468440721
125,1468440963
122,1468441201
123,1468441442
115,1468441681
85,1468441922
90,1468442161
93,1468442402
102,1468442641
111,1468442882
109,1468443121
118,1468443363
81,1468443601
46,1468443842
72,1468444081
84,1468444322
85,1468444561
101,1468444802
109,1468445043
77,1468445281
78,1468445522
66,1468445761
74,1468446004
75,1468446241
69,1468446482
64,1468446721
30,1468446962
35,1468447201
0,1468447442
0,1468447681
0,1468447922
0,1468448161
0,1468448402
0,1468448641
0,1468448883
0,1468449122
0,1468449361
0,1468449602
0,1468449841
0,1468450082
0,1468450322
0,1468450563
0,1468450802
0,1468451042
0,1468451282
0,1468451525
0,1468451763
0,1468452001
0,1468452242
0,1468452482
0,1468452722
0,1468452961
0,1468453202
0,1468453441
0,1468453682
0,1468453922
0,1468454163
0,1468454402
0,1468454641
0,1468454883
0,1468455363
0,1468455602
0,1468455841
0,1468456082
0,1468456321
0,1468456561
0,1468456802
0,1468457041
0,1468457282
0,1468457521
0,1468457762
0,1468458001
0,1468458242
0,1468458481
0,1468458722
0,1468458961
0,1468459202
0,1468459441
0,1468459682
0,1468459921
0,1468460162
0,1468460641
0,1468460881
0,1468461122
0,1468461361
0,1468461602
0,1468461841
0,1468462084
0,1468462321
0,1468462562
0,1468462801
0,1468463042
0,1468463281
0,1468463522
25,1468463761
25,1468464002
5,1468464241
38,1468464481
46,1468464722
49,1468464961
30,1468465202
30,1468465441
55,1468465682
52,1468465921
59,1468466163
55,1468466401
56,1468466641
58,1468466883
59,1468467121
61,1468467362
61,1468467601
23,1468467842
29,1468468082
29,1468468321
38,1468468562
26,1468468801
23,1468469042
23,1468469281
50,1468469522
60,1468469761
65,1468470003
85,1468470241
97,1468470482
95,1468470721
120,1468470962
127,1468471202
121,1468471441
142,1468471682
145,1468471921
145,1468472162
474,1468484161
450,1468484401
411,1468484642
433,1468484881
427,1468485121
437,1468485361
385,1468485602
399,1468485841
353,1468486081
333,1468486321
330,1468486561
290,1468486802
311,1468487041
332,1468487281
381,1468487521
334,1468487762
298,1468488001
341,1468488241
351,1468488481
334,1468488721
349,1468488961
370,1468489201
347,1468489446
356,1468489681
353,1468489927
376,1468490161
354,1468490401
350,1468490641
333,1468490882
363,1468491121
404,1468491361
407,1468491601
383,1468491841
373,1468492082
368,1468492321
375,1468492561
400,1468492801
364,1468493041
363,1468493281
388,1468493521
378,1468493761
380,1468494002
347,1468494241
356,1468494481
322,1468494721
301,1468494961
259,1468495202
203,1468495441
193,1468495681
214,1468495921
230,1468496161
236,1468496402
231,1468496641
262,1468496881
268,1468497121
273,1468497361
281,1468497607
278,1468497841
176,1468498081
203,1468498322
178,1468498561
171,1468498801
208,1468499041
195,1468499282
172,1468499521
183,1468499761
180,1468500001
180,1468500241
174,1468500482
206,1468500721
219,1468500961
219,1468501201
208,1468501441
230,1468501681
266,1468501921
266,1468502161
258,1468502401
270,1468502641
253,1468502881
303,1468503122
307,1468503361
372,1468503601
346,1468503841
360,1468504081
307,1468504322
328,1468504561
354,1468504801
359,1468505041
344,1468505281
327,1468505522
307,1468505761
344,1468506006
187,1468521121
192,1468521362
205,1468521602
193,1468521841
209,1468522082
212,1468522321
205,1468522562
190,1468522801
160,1468523041
189,1468523282
187,1468523521
217,1468523762
191,1468524001
198,1468524242
147,1468524481
164,1468524721
173,1468524962
172,1468525201
187,1468525442
215,1468525681
218,1468525922
226,1468526161
239,1468526401
261,1468526642
259,1468526881
197,1468527122
180,1468527361
189,1468527602
183,1468527841
181,1468528081
202,1468528322
226,1468528561
221,1468528802
213,1468529042
191,1468529281
192,1468529521
191,1468529762
171,1468530001
172,1468530242
183,1468530481
179,1468530721
180,1468530962
192,1468531201
131,1468531441
127,1468531682
93,1468532161
89,1468532401
82,1468532642
57,1468532881
57,1468533122
44,1468533361
58,1468533602
0,1468533841
0,1468534082
0,1468534321
0,1468534562
0,1468534801
0,1468535042
0,1468535281
0,1468535521
0,1468535762
0,1468536001
0,1468536242
0,1468536482
0,1468536962
0,1468537201
0,1468537442
0,1468537681
0,1468537922
0,1468538162
0,1468538401
0,1468538642
0,1468538881
257,1468583044
266,1468583281
253,1468583524
214,1468583761
155,1468584001
175,1468584242
150,1468584481
150,1468584722
142,1468584961
149,1468585202
149,1468585441
137,1468585681
124,1468585922
150,1468586162
153,1468586402
142,1468586641
134,1468586881
157,1468587122
173,1468587361
144,1468587602
146,1468587841
156,1468588081
170,1468588321
173,1468588561
185,1468588802
184,1468589041
216,1468589282
218,1468589521
237,1468589761
261,1468590002
226,1468590241
227,1468590482
254,1468590721
258,1468590961
261,1468591202
266,1468591441
285,1468591682
303,1468591921
311,1468592162
311,1468592401
316,1468592641
312,1468592882
316,1468593121
304,1468593362
358,1468593601
305,1468593842
333,1468594081
332,1468594321
345,1468594562
300,1468594801
315,1468595042
358,1468595281
419,1468595522
479,1468595761
438,1468596002
438,1468596241
496,1468596481
582,1468596722
580,1468596961
577,1468597202
547,1468597442
555,1468597681
540,1468597921
546,1468598162
543,1468598401
543,1468598642
494,1468598881
494,1468599122
519,1468599361
425,1468599602
444,1468599841
405,1468600082
405,1468600321
405,1468600562
358,1468600801
336,1468601042
310,1468601281
274,1468601522
286,1468601761
265,1468602001
257,1468602242
217,1468602481
252,1468602723
290,1468602961
285,1468603202
298,1468603442
236,1468603681
277,1468603921
226,1468604162
234,1468604401
236,1468604642
227,1468604881
232,1468605121
270,1468605362
237,1468605601
277,1468605842
278,1468606081
275,1468606321
247,1468606562
227,1468606801
249,1468607042
262,1468607281
249,1468607522
215,1468607761
220,1468608002
231,1468608241
181,1468608482
180,1468608721
213,1468608961
231,1468609202
201,1468609442
199,1468609681
177,1468609922
214,1468610161
261,1468610402
262,1468610641
213,1468610881
207,1468611122
174,1468611361
183,1468611602
194,1468611841
231,1468612083
224,1468612321
189,1468612562
205,1468612801
189,1468613042
210,1468613281
194,1468613522
220,1468613761
218,1468614001
216,1468614242
189,1468614481
150,1468614722
146,1468614961
176,1468615202
181,1468615441
155,1468615681
116,1468615922
131,1468616161
116,1468616401
116,1468616642
143,1468616881
149,1468617122
144,1468617361
126,1468617601
102,1468617842
73,1468618081
80,1468618322
81,1468618561
78,1468618801
79,1468619042
78,1468619281
71,1468619521
68,1468619762
69,1468620001
12,1468620241
13,1468620482
19,1468620721
19,1468620962
19,1468621201
12,1468621442
6,1468621681
6,1468621921
6,1468622162
6,1468622401
6,1468622641
6,1468622882
6,1468623121
6,1468623361
6,1468623602
6,1468623841
6,1468624082
6,1468624321
6,1468624561
6,1468624802
6,1468625041
6,1468625281
6,1468625522
0,1468625761
0,1468626002
0,1468626241
0,1468626481
0,1468626722
0,1468626961
0,1468627201
0,1468627442
0,1468627681
0,1468627921
0,1468628162
0,1468628401
0,1468628642
0,1468628881
0,1468629121
0,1468629362
0,1468629601
0,1468629841
0,1468630082
0,1468630321
0,1468630562
0,1468630801
0,1468631041
0,1468631282
0,1468631521
0,1468631762
0,1468632001
0,1468632241
0,1468632481
0,1468632722
0,1468632961
0,1468633202
0,1468633441
0,1468633681
0,1468633922
0,1468634161
0,1468634401
0,1468634642
0,1468634881
0,1468635121
101,1468693689
101,1468693922
110,1468694161
130,1468694402
111,1468694641
116,1468694881
118,1468695122
96,1468695361
69,1468695602
87,1468695841
102,1468696082
92,1468696321
77,1468696562
88,1468696801
88,1468697042
94,1468697281
73,1468697521
82,1468697762
77,1468698001
66,1468698242
40,1468698481
112,1468698721
108,1468698962
97,1468699201
86,1468699441
98,1468699682
112,1468699921
135,1468700401
140,1468700642
139,1468700881
138,1468701122
154,1468701362
174,1468701601
175,1468701841
192,1468702082
181,1468702321
174,1468702562
174,1468702801
183,1468703041
180,1468703281
192,1468703522
192,1468703761
190,1468704002
175,1468704241
173,1468704482
179,1468704721
158,1468704961
158,1468705201
158,1468705441
170,1468705682
159,1468705921
138,1468706162
147,1468706401
0,1468706641
0,1468706882
6,1468707121
12,1468707362
12,1468707602
6,1468707841
6,1468708082
6,1468708321
6,1468708561
6,1468708801
6,1468709041
6,1468709282
6,1468709521
6,1468709761
6,1468710002
6,1468710241
6,1468710481
6,1468710722
0,1468710961
0,1468711202
0,1468711441
0,1468711681
0,1468711922
0,1468712161
0,1468712401
0,1468712642
0,1468712881
0,1468713121
0,1468713362
0,1468713601
0,1468713841
0,1468714082
0,1468714321
0,1468714561
0,1468714801
0,1468715041
0,1468715281
0,1468715522
0,1468715761
0,1468716002
0,1468716241
0,1468716481
0,1468716722
0,1468716961
0,1468717202
0,1468717441
0,1468717682
0,1468717921
0,1468718161
0,1468718402
0,1468718641
0,1468718881
0,1468719122
0,1468719361
0,1468719602
0,1468719841
0,1468720081
0,1468720322
0,1468720561
0,1468720802
0,1468721041
0,1468721281
0,1468721522
0,1468721761
0,1468722001
0,1468722242
0,1468722481
0,1468722721
0,1468722962
0,1468723201
0,1468723441
5,1468723682
5,1468723921
5,1468724161
5,1468724402
5,1468724641
5,1468724882
5,1468725121
5,1468725362
5,1468725601
5,1468725841
14,1468726082
14,1468726321
14,1468726561
24,1468726802
24,1468727041
14,1468727282
14,1468727521
14,1468727761
14,1468728002
14,1468728241
14,1468728481
14,1468728722
37,1468728961
24,1468729201
24,1468729442
24,1468729681
32,1468729922
26,1468730161
27,1468730401
28,1468730642
30,1468730881
25,1468731121
40,1468731362
77,1468731601
73,1468731842
46,1468732081
53,1468732321
64,1468732562
61,1468732801
56,1468733042
61,1468733281
56,1468733521
62,1468733762
55,1468734001
63,1468734242
64,1468734481
73,1468734721
87,1468734962
87,1468735201
93,1468735442
86,1468735681
74,1468735921
75,1468736162
66,1468736401
88,1468736642
87,1468736881
98,1468737121
153,1468737362
210,1468737601
159,1468737842
88,1468738081
58,1468738322
63,1468738561
68,1468738802
60,1468739041
116,1468739282
77,1468739521
93,1468739761
87,1468740002
87,1468740241
82,1468740482
103,1468740721
101,1468740961
108,1468741202
133,1468741441
177,1468741682
197,1468741921
212,1468742162
189,1468742401
179,1468742641
133,1468742882
147,1468743122
142,1468743361
148,1468743601
147,1468743844
148,1468744081
145,1468744321
148,1468744562
135,1468744801
137,1468745042
141,1468745281
127,1468745522
151,1468745761
123,1468746001
140,1468746242
124,1468746481
123,1468746721
130,1468746961
130,1468747202
133,1468747441
124,1468747682
128,1468747921
114,1468748161
117,1468748401
123,1468748641
118,1468748882
114,1468749121
61,1468749362
62,1468749601
40,1468749841
54,1468750082
53,1468750321
63,1468750562
89,1468750801
96,1468751042
95,1468751281
95,1468751521
118,1468751762
89,1468752002
99,1468752241
104,1468752481
119,1468752722
106,1468752961
57,1468753202
62,1468753441
62,1468753681
79,1468753922
76,1468754161
68,1468754402
68,1468754641
70,1468754881
76,1468755122
44,1468755361
43,1468755601
46,1468755842
48,1468756081
49,1468756322
45,1468756561
38,1468756801
21,1468757042
30,1468757281
30,1468757522
24,1468757761
17,1468758001
27,1468758242
32,1468758481
53,1468758722
83,1468758961
81,1468759202
95,1468759441
102,1468759681
105,1468759922
98,1468760161
93,1468760401
114,1468760642
119,1468760881
128,1468761122
139,1468761361
153,1468761601
175,1468761842
199,1468762081
196,1468762321
171,1468762562
191,1468762801
174,1468763041
174,1468763282
188,1468763521
173,1468763762
171,1468764001
159,1468764241
142,1468764482
155,1468764721
129,1468764962
127,1468765201
117,1468765441
97,1468765682
91,1468765921
99,1468766162
107,1468766401
129,1468766641
138,1468766882
117,1468767121
119,1468767362
102,1468767601
109,1468767841
109,1468768083
110,1468768321
84,1468768562
77,1468768801
79,1468769041
79,1468769282
66,1468769521
70,1468769761
61,1468770002
60,1468770241
45,1468770482
64,1468770721
45,1468770961
44,1468771202
50,1468771441
55,1468771682
51,1468771921
75,1468772161
87,1468772402
104,1468772641
86,1468772882
87,1468773121
97,1468773361
101,1468773602
101,1468773841
108,1468774082
93,1468774321
98,1468774562
98,1468774801
93,1468775042
106,1468775281
106,1468775521
80,1468775762
66,1468776001
56,1468776242
51,1468776481
38,1468776721
44,1468776962
49,1468777201
29,1468777442
29,1468777681
38,1468777921
